nitrogen,phosphorus,potassium,temperature_c,humidity_pct,soil_ph,rainfall_mm,ndvi,soil_moisture,forecast_temperature_c,forecast_rainfall_7d_mm,market_price,market_demand_index,crop
66.71,54.65,44.24,19.07,49.29,6.79,568.44,0.447,0.319,18.12,69.95,5127.54,0.875,soybean
38.25,50.62,58.41,26.31,56.37,6.46,1073.35,0.49,0.541,27.54,99.49,4416.96,0.664,soybean
129.48,59.02,63.63,29.6,73.06,6.71,1642.82,0.675,0.75,26.99,206.78,500.0,0.815,sugarcane
74.38,52.68,51.8,19.9,71.62,6.16,533.06,0.645,0.418,19.2,0.0,1655.36,0.598,potato
94.96,55.17,51.98,24.46,75.61,5.9,612.45,0.689,0.515,26.98,57.81,1839.7,1.0,maize
48.36,61.9,31.6,25.59,47.09,6.74,479.65,0.606,0.435,28.44,89.53,7335.16,0.796,chickpea
32.15,45.32,46.65,30.37,63.33,6.81,588.85,0.52,0.445,31.3,64.72,6082.9,0.743,groundnut
97.83,40.52,30.85,18.23,59.43,6.46,769.36,0.546,0.454,20.77,67.43,2687.03,0.686,wheat
128.94,67.84,35.6,18.74,83.58,6.39,833.9,0.68,0.607,18.49,67.37,500.0,0.763,sugarcane
27.28,61.58,55.6,29.84,40.06,6.84,327.54,0.52,0.306,31.25,0.0,6818.92,0.614,groundnut
150.87,53.17,49.9,26.63,75.72,7.57,1848.32,0.737,0.75,26.61,199.24,500.0,0.79,sugarcane
106.77,33.79,39.42,32.99,74.49,6.59,646.95,0.609,0.471,36.09,90.97,6347.98,0.618,cotton
100.43,41.13,47.73,26.74,71.65,7.08,476.97,0.649,0.426,26.91,66.97,7391.78,0.81,cotton
109.88,43.33,45.42,25.88,55.12,7.3,2200.0,0.762,0.75,24.85,187.62,500.0,0.897,sugarcane
115.52,42.23,50.69,24.74,88.37,5.92,1159.2,0.859,0.622,24.93,128.1,1996.63,0.897,rice
100.6,51.45,55.97,15.72,62.13,5.85,436.95,0.532,0.332,12.63,128.96,1635.58,0.678,potato
15.44,60.97,24.91,21.21,35.41,7.22,416.24,0.537,0.281,23.03,56.37,5663.13,0.545,chickpea
104.43,73.18,58.06,28.39,62.97,6.77,1245.69,0.492,0.646,29.6,109.65,500.0,0.904,sugarcane
99.47,35.72,36.39,24.06,64.42,6.05,470.97,0.666,0.357,22.77,52.12,1670.68,0.728,tomato
55.59,44.32,35.26,11.76,42.07,7.19,318.66,0.319,0.301,12.76,67.26,6501.17,0.669,chickpea
54.12,56.79,33.87,20.71,42.0,6.06,611.12,0.526,0.346,18.66,71.77,6777.42,0.625,chickpea
75.49,56.3,11.34,21.66,58.09,6.46,617.45,0.592,0.443,21.34,36.67,4339.93,0.682,soybean
58.44,49.56,41.76,22.91,95.77,7.08,544.65,0.628,0.454,20.88,7.56,5111.2,0.722,soybean
95.4,65.45,50.65,22.38,86.4,5.43,475.41,0.603,0.433,25.25,66.02,1931.95,0.548,potato
120.21,34.03,28.09,23.35,81.2,6.58,566.96,0.717,0.458,21.0,53.03,2008.64,0.784,maize
106.86,51.1,57.03,16.78,80.47,4.76,701.58,0.625,0.527,12.58,55.13,2142.69,0.652,potato
90.59,43.51,40.03,23.09,90.91,5.93,360.8,0.642,0.358,21.25,60.91,2494.0,0.726,tomato
98.56,44.5,46.67,24.63,59.53,5.99,1533.1,0.661,0.734,26.49,141.73,2031.65,0.865,rice
84.26,35.33,46.23,26.11,64.86,5.76,804.71,0.582,0.492,26.13,111.96,1880.3,0.989,tomato
115.05,53.35,29.19,24.18,83.68,6.28,1572.43,0.745,0.75,25.57,223.0,2757.54,0.786,rice
89.88,63.49,48.72,20.88,67.97,5.91,906.08,0.734,0.551,22.46,147.08,2057.09,0.869,maize
5.0,32.11,42.67,28.88,60.68,6.5,674.78,0.46,0.436,27.67,46.92,4892.3,0.838,groundnut
29.21,65.92,39.88,18.58,56.86,7.19,447.35,0.505,0.396,19.68,80.99,5202.18,0.598,chickpea
76.39,31.18,32.67,23.61,65.56,5.61,563.92,0.594,0.386,24.7,95.81,2332.51,0.948,tomato
79.91,43.07,43.34,23.46,49.72,7.27,483.49,0.605,0.386,23.09,24.84,2036.2,0.844,potato
124.52,47.85,41.5,28.24,70.44,6.52,707.76,0.595,0.434,33.01,82.06,2022.61,0.946,maize
46.02,38.22,47.03,15.44,76.21,6.78,820.45,0.501,0.537,15.39,133.49,4690.48,0.828,soybean
64.06,40.73,20.75,19.68,66.39,5.21,625.58,0.614,0.458,20.22,72.12,1474.83,0.936,potato
25.05,56.51,34.44,34.14,36.23,5.71,572.19,0.412,0.399,34.05,12.46,6445.95,0.776,groundnut
126.88,43.31,48.2,31.63,42.88,5.99,734.14,0.528,0.433,30.58,108.99,8371.69,0.822,cotton
48.78,54.74,35.11,24.79,78.15,6.57,958.59,0.61,0.595,24.82,51.43,2862.47,0.712,soybean
84.13,27.83,16.08,22.4,70.41,6.28,761.17,0.641,0.58,20.66,52.6,2896.03,0.492,tomato
124.12,31.88,50.23,26.25,55.79,6.8,686.32,0.659,0.467,25.45,35.21,9075.22,0.682,cotton
115.6,61.96,58.02,35.44,85.1,6.93,1411.45,0.564,0.75,34.51,130.76,2387.94,0.862,rice
63.97,54.3,45.52,17.83,60.06,5.48,782.33,0.561,0.555,16.69,96.94,2297.01,0.744,potato
60.26,30.52,64.88,24.35,90.77,5.59,1037.85,0.582,0.627,25.23,138.7,2423.77,0.619,tomato
63.63,65.32,61.48,27.97,52.9,5.7,937.92,0.513,0.588,28.24,139.95,5167.17,0.787,soybean
33.38,61.18,45.19,27.16,66.73,5.14,635.48,0.42,0.447,28.95,57.82,5738.82,0.784,groundnut
59.03,61.73,18.41,17.45,54.8,5.66,762.31,0.456,0.448,19.3,29.48,2561.15,0.782,wheat
32.83,58.68,57.2,22.0,30.87,6.51,646.16,0.473,0.393,22.67,113.35,6081.31,0.854,groundnut
75.44,24.38,39.48,18.98,50.09,6.99,751.99,0.566,0.469,22.93,72.4,2730.2,0.758,wheat
28.7,56.59,65.55,28.75,61.72,7.1,686.1,0.459,0.497,25.32,49.7,6073.23,0.7,groundnut
96.86,29.93,41.47,17.05,59.19,6.72,422.18,0.552,0.4,19.38,8.64,2432.21,0.793,wheat
44.23,67.41,32.94,12.18,44.1,7.73,465.55,0.338,0.329,12.93,22.5,6526.66,0.623,chickpea
22.47,33.91,44.83,25.06,44.78,5.53,675.24,0.532,0.432,25.02,68.82,5615.74,0.595,groundnut
56.72,52.15,47.29,18.92,64.95,6.07,471.22,0.585,0.395,19.41,53.42,4558.91,0.988,soybean
75.63,71.6,16.6,25.44,62.65,7.28,416.79,0.787,0.422,29.4,88.98,6952.53,0.642,chickpea
100.97,29.7,35.76,21.27,55.96,6.47,776.07,0.617,0.475,17.74,16.16,2477.73,0.772,wheat
118.87,40.85,36.19,26.43,75.98,6.87,701.35,0.704,0.513,25.41,0.0,9144.29,0.766,cotton
119.68,39.35,33.94,21.88,75.12,6.1,1387.77,0.616,0.7,19.34,150.68,2421.15,0.982,rice
101.87,35.08,30.29,30.71,64.27,6.21,634.32,0.498,0.46,31.36,101.92,1391.72,0.707,maize
100.42,18.14,59.48,28.54,62.81,6.94,696.67,0.608,0.505,29.79,83.02,7851.57,0.76,cotton
45.69,31.39,48.58,20.06,81.51,6.53,616.54,0.485,0.51,17.5,66.55,3133.99,0.709,tomato
98.91,56.02,35.08,20.29,52.43,5.98,769.83,0.653,0.512,22.41,61.65,1217.28,0.869,potato
64.28,24.96,37.26,19.15,43.18,6.24,946.92,0.534,0.551,13.95,89.27,2054.27,0.882,maize
86.31,61.41,13.1,23.98,80.44,6.2,971.77,0.605,0.635,21.48,128.72,1957.56,0.963,maize
134.71,40.52,38.37,31.7,89.64,5.68,714.8,0.681,0.567,32.33,50.06,2815.1,0.743,rice
120.11,52.81,29.23,20.84,66.51,6.78,1178.83,0.698,0.697,19.15,166.55,500.0,0.983,sugarcane
91.34,60.6,39.07,24.28,96.93,6.55,625.95,0.668,0.572,24.5,12.26,5461.84,0.723,soybean
87.06,22.99,58.56,17.48,65.61,6.72,828.77,0.481,0.507,17.2,50.79,2206.78,0.909,wheat
119.68,68.23,46.51,22.39,53.97,6.31,1579.0,0.706,0.75,24.24,118.15,500.0,0.828,sugarcane
103.16,23.6,33.5,32.0,63.04,7.06,449.76,0.535,0.417,30.35,0.0,5867.14,0.718,cotton
107.74,43.61,22.6,29.31,68.35,6.69,908.99,0.666,0.671,28.0,80.09,2616.96,0.828,maize
52.02,45.73,28.97,24.23,52.93,6.96,325.39,0.525,0.357,25.7,0.0,5681.17,0.713,chickpea
59.84,70.9,24.92,24.91,48.82,5.98,865.82,0.579,0.563,25.62,84.32,4058.82,0.859,soybean
61.35,79.02,36.22,26.81,58.99,6.21,693.67,0.666,0.492,21.89,72.65,4098.8,0.746,soybean
93.64,57.91,42.25,20.7,84.77,6.3,908.92,0.599,0.679,19.12,103.27,1997.77,0.679,potato
70.94,24.16,33.26,29.23,75.88,5.99,685.13,0.604,0.48,28.88,32.51,7324.19,0.767,cotton
127.68,95.35,37.92,26.34,88.11,6.0,2200.0,0.718,0.75,27.21,221.95,500.0,0.734,sugarcane
32.08,55.54,29.35,30.93,73.4,6.34,597.99,0.514,0.447,29.52,32.09,4755.87,0.701,groundnut
83.93,27.24,39.44,27.43,86.09,6.27,598.02,0.641,0.509,26.85,84.72,1959.08,0.971,tomato
11.78,39.21,57.26,27.08,72.73,5.34,424.83,0.469,0.367,27.7,32.42,4922.09,1.0,groundnut
76.77,11.24,19.72,24.21,57.81,6.89,947.3,0.716,0.573,22.72,116.17,1767.77,0.791,maize
61.59,49.88,45.31,24.55,71.86,5.85,516.65,0.606,0.477,23.83,122.85,4066.33,0.771,soybean
100.71,37.41,60.55,24.24,87.92,7.01,1436.22,0.734,0.687,27.2,136.3,500.0,0.742,sugarcane
47.72,78.56,27.61,17.91,42.86,7.08,508.27,0.516,0.434,19.84,41.07,8501.81,0.665,chickpea
87.59,46.66,40.21,34.47,86.74,6.56,1402.7,0.673,0.75,31.7,200.36,2043.19,0.9,rice
57.6,40.28,47.3,32.27,53.33,6.71,621.94,0.457,0.429,31.08,84.66,4834.93,0.771,soybean
35.95,78.15,33.77,21.42,40.35,7.01,587.31,0.563,0.459,22.51,46.18,5086.09,0.68,chickpea
107.08,49.91,61.22,21.18,89.19,5.57,1315.52,0.564,0.75,21.72,146.17,2473.25,0.823,rice
65.97,43.45,28.44,25.03,82.01,6.44,885.03,0.697,0.599,24.59,115.83,1869.24,0.938,maize
118.71,57.45,30.38,25.22,99.33,6.95,1185.65,0.778,0.704,23.94,94.5,500.0,0.832,sugarcane
125.6,38.6,49.24,35.65,73.96,6.08,1046.97,0.63,0.675,35.56,89.35,2376.21,0.924,rice
5.0,39.27,27.77,26.13,65.68,6.04,436.87,0.378,0.42,23.77,54.33,5028.62,0.815,groundnut
49.78,45.86,33.32,20.92,66.94,6.03,656.55,0.575,0.55,17.54,0.0,7326.03,0.861,groundnut
109.73,40.6,35.51,29.4,70.98,7.55,1631.03,0.735,0.75,25.34,151.24,2296.86,0.834,rice
74.1,32.59,37.57,27.83,59.89,6.54,751.48,0.632,0.49,26.57,126.32,2118.58,0.769,tomato
123.39,47.76,35.07,23.33,69.4,6.54,1053.66,0.677,0.582,23.16,117.02,2384.87,0.764,rice
91.15,50.95,72.51,24.6,66.58,6.36,547.7,0.75,0.409,21.51,51.35,2056.14,0.565,tomato
49.81,49.7,38.77,23.46,54.75,7.24,496.59,0.488,0.382,21.58,0.0,4631.1,0.844,chickpea
19.58,54.76,22.11,19.85,64.54,6.34,618.01,0.405,0.539,19.44,75.11,5362.27,0.793,groundnut
87.37,13.96,51.91,23.01,78.12,6.58,468.73,0.695,0.433,23.59,29.46,6022.19,0.604,cotton
73.12,32.38,54.32,23.78,56.1,6.52,584.96,0.622,0.435,24.24,0.0,2089.42,0.922,tomato
57.73,36.06,47.4,15.09,62.41,6.93,714.18,0.504,0.558,16.11,22.27,1444.55,0.459,potato
65.11,36.08,44.8,21.84,76.16,6.14,786.34,0.649,0.533,22.41,61.44,2005.41,0.899,maize
84.65,50.0,52.93,20.7,41.95,6.97,408.91,0.56,0.333,19.93,85.14,2390.84,0.986,wheat
90.97,30.06,28.85,29.08,53.55,6.67,879.48,0.565,0.514,31.11,112.71,7631.56,0.711,cotton
121.96,30.25,43.42,30.92,76.73,7.31,2113.4,0.608,0.75,32.82,205.9,500.0,1.0,sugarcane
95.2,29.99,54.02,27.2,85.07,6.46,1192.26,0.731,0.671,26.86,94.45,2662.1,0.839,rice
67.65,32.59,19.23,20.93,72.51,6.44,711.73,0.647,0.504,19.17,54.58,2364.67,0.783,tomato
49.92,54.77,34.43,22.39,59.27,6.14,581.43,0.602,0.414,23.46,25.78,2604.67,0.76,tomato
81.11,64.86,24.33,20.44,69.05,6.84,881.57,0.526,0.638,16.06,145.47,3842.96,0.949,soybean
29.18,56.08,48.03,20.12,54.18,5.48,476.14,0.507,0.42,20.03,81.48,2202.49,0.765,potato
89.98,40.61,59.11,20.61,60.23,5.97,1384.02,0.53,0.682,22.93,131.22,500.0,0.835,sugarcane
81.84,47.58,57.0,22.08,84.05,6.16,357.3,0.626,0.392,24.24,15.39,2249.22,0.668,tomato
72.99,34.43,39.36,25.8,64.75,5.19,737.55,0.619,0.469,25.98,11.46,2404.75,0.792,tomato
38.52,58.45,35.46,36.86,60.53,6.65,473.97,0.478,0.405,36.61,43.88,4676.48,0.735,groundnut
91.72,33.7,16.73,34.13,64.51,7.21,1005.03,0.523,0.608,34.44,165.05,2361.4,0.739,maize
43.29,48.11,5.0,22.24,52.05,7.31,517.38,0.509,0.417,20.07,49.72,2051.56,0.838,wheat
41.98,51.52,26.8,25.99,72.28,6.79,534.4,0.611,0.416,29.04,86.9,4818.62,1.0,soybean
89.42,15.7,42.77,31.24,61.91,6.44,582.7,0.57,0.555,32.79,59.26,6003.26,0.55,cotton
118.38,35.7,29.44,27.01,61.33,5.19,969.61,0.716,0.58,27.26,175.3,2418.99,0.734,maize
77.45,39.37,43.26,24.17,80.23,5.9,611.59,0.64,0.513,27.0,39.17,2232.65,0.844,tomato
75.34,38.66,33.03,25.2,72.23,6.27,1419.19,0.674,0.706,21.66,202.49,2511.21,1.0,rice
96.05,39.29,62.73,24.93,51.92,6.25,840.97,0.693,0.496,25.95,87.49,8017.08,0.68,cotton
65.52,42.45,23.46,23.79,71.88,6.8,943.39,0.603,0.59,24.61,32.82,2279.73,0.674,maize
103.34,54.05,53.89,34.87,62.66,6.75,671.47,0.555,0.443,34.64,37.52,7048.54,0.747,cotton
100.06,50.98,49.04,30.75,65.77,6.35,909.83,0.592,0.599,28.7,110.56,1705.54,0.964,rice
76.09,45.21,24.81,21.11,41.96,7.8,627.9,0.449,0.46,22.83,81.79,5858.34,0.676,chickpea
120.4,36.73,30.84,31.12,77.25,6.75,837.26,0.725,0.476,34.85,122.18,7513.3,0.737,cotton
100.01,27.05,51.65,29.41,49.24,6.31,833.33,0.607,0.464,27.78,132.61,6523.68,0.755,cotton
42.45,48.89,40.33,22.81,43.58,6.92,527.92,0.488,0.415,25.43,81.1,6633.7,0.661,groundnut
81.0,51.81,13.64,22.0,50.19,7.38,461.89,0.564,0.412,20.71,70.88,7626.86,0.452,chickpea
107.24,68.56,48.43,27.19,92.03,5.9,910.0,0.627,0.617,28.08,67.12,2602.46,0.859,rice
102.76,52.19,41.74,23.83,71.77,5.72,574.1,0.654,0.471,24.47,127.91,2164.9,0.756,tomato
56.71,43.84,20.59,22.22,37.59,7.23,688.98,0.526,0.35,21.31,86.05,6880.27,0.784,chickpea
58.99,35.69,41.22,32.0,86.29,7.08,448.1,0.52,0.411,32.31,91.24,4766.8,0.698,soybean
36.26,53.94,44.82,25.48,45.39,6.08,733.43,0.51,0.503,25.17,96.37,5631.71,0.834,soybean
116.86,31.58,57.46,29.91,75.93,6.78,1207.62,0.8,0.674,34.84,126.67,1798.56,0.853,rice
95.41,59.54,51.63,23.62,98.68,6.55,1643.27,0.652,0.75,21.77,113.66,500.0,0.739,sugarcane
80.42,40.97,36.0,16.21,60.06,6.82,505.79,0.513,0.412,17.7,91.64,2396.99,0.612,wheat
95.13,63.06,57.44,24.62,65.31,5.83,773.22,0.609,0.521,23.39,103.55,1779.46,0.785,maize
80.44,63.51,40.44,25.61,76.23,5.43,658.61,0.62,0.537,23.85,41.2,4476.42,0.708,soybean
59.32,30.68,39.14,16.24,55.38,6.79,669.94,0.506,0.547,16.75,40.79,1340.94,0.649,potato
68.01,32.07,55.97,22.47,72.93,5.25,555.51,0.6,0.365,25.33,8.24,1589.5,0.553,potato
51.49,48.07,34.49,30.35,67.11,6.38,649.67,0.466,0.447,28.6,20.89,5576.19,0.883,soybean
35.53,69.5,24.22,16.65,56.36,7.83,564.57,0.583,0.553,14.85,45.56,4968.65,0.584,chickpea
85.1,29.98,50.05,20.19,73.23,7.05,646.3,0.551,0.481,22.07,11.84,2254.18,0.619,wheat
24.74,71.84,38.44,20.44,44.94,6.69,635.69,0.435,0.381,22.43,20.59,5413.45,0.807,groundnut
84.88,49.99,16.94,29.3,76.31,6.25,645.15,0.662,0.433,27.29,62.64,2578.18,0.884,maize
41.63,55.98,28.56,17.34,75.07,6.93,517.59,0.471,0.389,18.64,91.31,4177.41,0.573,soybean
118.88,41.29,18.39,26.72,72.38,6.6,816.1,0.697,0.606,27.67,91.49,1638.86,0.637,maize
112.13,46.51,43.87,26.72,71.32,6.18,1082.97,0.685,0.642,26.95,110.74,2044.53,0.923,rice
51.43,48.76,33.53,32.75,62.67,6.16,432.6,0.567,0.363,31.67,16.8,5472.42,0.8,groundnut
5.0,50.98,28.07,23.1,48.48,6.15,685.78,0.456,0.48,24.9,38.77,5106.06,0.76,groundnut
98.1,30.13,46.48,23.21,70.53,7.03,930.17,0.665,0.679,23.12,96.28,2048.46,0.697,maize
108.36,40.85,33.85,23.45,72.25,5.47,1493.08,0.63,0.75,26.1,122.49,2017.01,0.9,rice
90.19,33.25,17.95,17.93,49.75,7.21,497.88,0.509,0.411,15.28,26.72,1800.79,0.872,wheat
125.56,36.27,46.11,20.08,76.5,6.27,885.95,0.64,0.58,20.41,39.12,1944.61,0.847,maize
56.53,28.45,63.58,18.58,64.05,5.58,814.95,0.598,0.523,19.04,96.5,2795.32,0.633,tomato
89.05,15.08,32.84,29.24,63.47,5.95,611.55,0.625,0.474,30.6,69.25,7620.62,0.743,cotton
120.25,38.67,56.57,17.2,60.16,6.62,699.47,0.611,0.469,21.72,78.46,7128.6,0.844,cotton
79.95,52.93,48.94,17.07,65.6,5.46,597.54,0.483,0.446,18.57,19.97,1668.49,0.782,potato
94.34,37.08,38.3,23.96,84.4,6.27,949.27,0.639,0.668,27.04,113.78,2130.28,0.806,rice
74.72,24.74,36.58,20.12,50.08,6.62,789.6,0.602,0.531,17.75,179.99,2778.45,0.832,wheat
78.81,61.41,47.25,24.65,49.57,6.61,447.57,0.686,0.34,24.96,0.0,5711.83,0.614,chickpea
57.89,56.34,51.6,25.4,49.5,7.56,418.52,0.601,0.41,27.7,22.0,4168.82,0.701,groundnut
81.15,36.5,58.03,25.24,72.66,6.51,724.64,0.712,0.48,28.53,82.1,1803.43,0.824,tomato
76.45,52.44,37.98,23.61,65.45,6.43,941.79,0.682,0.551,23.36,72.67,2227.93,0.719,maize
72.46,67.31,46.06,22.78,70.17,5.68,607.63,0.583,0.471,23.5,58.41,1670.8,0.677,potato
90.89,18.14,57.87,27.38,51.0,6.32,774.76,0.579,0.515,29.18,62.3,5045.38,0.723,cotton
59.56,32.77,43.6,9.06,54.33,6.28,720.67,0.221,0.46,8.0,103.72,2114.77,0.758,wheat
36.05,42.75,35.88,17.66,67.74,6.45,456.41,0.586,0.416,15.58,75.63,6146.3,0.799,groundnut
43.8,34.79,22.41,22.33,48.43,7.12,554.08,0.534,0.378,23.46,0.0,6550.46,0.829,chickpea
33.46,51.36,26.73,22.03,68.62,5.68,535.19,0.554,0.511,21.07,80.08,5695.14,0.542,groundnut
65.3,53.12,52.33,21.58,73.26,5.91,1045.87,0.544,0.628,22.19,132.04,2720.07,0.775,maize
5.0,64.13,37.45,23.92,42.19,6.27,483.2,0.586,0.475,21.45,9.04,5559.6,0.678,groundnut
32.57,34.63,32.58,18.36,32.77,5.63,587.74,0.343,0.421,16.71,100.87,5277.28,0.714,groundnut
44.2,31.29,49.83,26.7,55.34,6.13,672.98,0.47,0.428,24.43,52.86,4268.14,0.627,soybean
80.01,62.27,25.49,28.38,54.76,5.68,241.67,0.607,0.301,28.34,36.89,1662.35,0.885,potato
69.51,50.88,42.3,25.56,62.14,6.62,1100.5,0.665,0.604,29.35,52.99,6493.89,0.694,cotton
72.76,45.62,36.02,25.63,55.88,7.25,377.38,0.563,0.454,22.96,32.42,7233.5,0.852,chickpea
25.46,55.86,34.84,29.85,68.37,5.63,623.42,0.398,0.404,31.57,53.81,4278.98,0.787,soybean
38.19,49.16,51.83,25.51,60.1,6.99,669.01,0.518,0.404,21.23,100.02,3146.33,0.701,groundnut
76.94,38.64,38.61,16.74,63.8,7.22,416.5,0.497,0.342,17.13,46.3,2620.88,0.712,wheat
82.08,43.77,47.74,21.82,70.86,5.9,614.98,0.611,0.43,21.92,87.65,1768.87,0.638,potato
104.85,26.26,59.33,27.14,37.97,5.76,697.4,0.612,0.426,25.64,40.63,7391.38,0.825,cotton
37.09,51.04,33.76,25.06,43.72,6.7,557.81,0.495,0.462,25.07,28.54,5431.33,0.681,chickpea
107.7,55.7,45.4,19.87,64.75,5.79,648.86,0.596,0.501,23.9,50.42,2364.27,0.9,maize
110.46,44.44,37.58,23.6,72.64,7.86,554.95,0.754,0.446,24.95,22.14,5685.66,0.638,cotton
66.77,40.97,46.79,24.76,73.65,5.83,778.52,0.668,0.54,25.06,119.94,3590.47,0.802,soybean
83.25,42.98,29.49,23.22,74.29,6.46,619.38,0.672,0.519,23.17,53.72,5531.43,0.772,soybean
68.38,44.79,54.57,26.62,57.2,6.69,730.28,0.635,0.432,26.08,108.69,5811.96,0.834,soybean
61.78,69.62,28.84,19.13,47.69,7.59,469.22,0.489,0.41,16.92,70.77,6898.39,0.669,chickpea
57.13,30.65,52.93,26.52,72.2,6.1,896.8,0.58,0.55,26.21,55.09,2405.1,0.687,tomato
71.28,57.79,25.88,24.86,43.85,6.56,225.6,0.695,0.33,21.87,0.0,5917.85,0.795,chickpea
66.1,50.25,49.41,21.07,72.37,5.13,762.26,0.651,0.521,21.98,68.65,2003.03,0.649,potato
36.23,66.88,32.29,27.5,55.64,6.67,640.24,0.526,0.503,24.84,92.2,4707.48,0.864,soybean
102.19,48.48,42.97,18.71,69.07,6.43,741.59,0.654,0.615,13.4,58.06,1796.96,0.663,potato
32.55,49.99,39.94,32.81,69.07,5.5,959.75,0.5,0.667,31.64,108.73,1911.06,0.635,tomato
53.61,46.68,29.35,19.73,45.25,6.58,373.71,0.544,0.262,20.1,55.37,5181.12,0.692,chickpea
76.47,28.96,37.76,25.86,63.42,5.91,714.95,0.572,0.532,21.54,104.81,2076.08,0.872,maize
101.12,74.26,23.86,25.03,69.88,6.04,582.53,0.832,0.515,26.15,59.93,2144.22,0.883,maize
44.61,67.92,35.31,31.92,51.41,6.96,648.91,0.423,0.47,31.82,86.79,5605.75,0.729,groundnut
99.98,26.57,48.07,23.5,79.53,5.85,480.95,0.685,0.467,24.84,8.35,1588.24,0.789,maize
70.62,49.45,19.07,17.21,51.35,7.8,778.73,0.539,0.539,17.67,87.23,2325.1,0.901,wheat
95.02,32.57,46.64,23.52,54.76,7.13,706.55,0.699,0.435,25.21,63.73,7238.68,0.756,cotton
98.56,21.8,29.69,27.02,71.06,6.89,683.53,0.745,0.583,28.01,55.54,8640.75,0.902,cotton
42.61,47.05,31.66,22.32,57.52,6.25,603.09,0.466,0.384,22.84,73.84,6586.19,0.926,groundnut
116.0,43.73,44.98,21.75,65.99,6.35,667.42,0.65,0.513,24.81,126.75,1871.67,0.732,tomato
65.42,39.81,51.62,27.84,64.76,6.03,995.89,0.455,0.651,27.19,72.91,4712.62,0.903,soybean
30.08,36.75,25.53,26.08,61.17,7.15,742.91,0.502,0.51,23.49,71.35,5029.8,0.81,soybean
42.18,59.44,46.46,24.49,69.19,7.15,686.37,0.501,0.525,25.56,95.23,3938.0,0.64,soybean
151.93,54.53,40.62,29.33,84.05,8.19,1493.86,0.708,0.682,29.17,129.52,500.0,0.807,sugarcane
70.56,43.21,40.95,19.64,77.06,5.45,682.65,0.524,0.539,16.49,64.81,2301.46,0.838,tomato
101.45,70.42,44.38,22.8,81.9,6.75,1564.88,0.702,0.75,24.96,170.04,500.0,0.798,sugarcane
88.75,29.89,59.11,24.54,76.71,5.87,578.97,0.699,0.47,26.16,78.05,2022.62,0.711,wheat
132.56,52.07,45.49,15.92,82.51,7.01,1786.24,0.652,0.75,16.7,156.75,500.0,0.914,sugarcane
84.02,28.08,38.21,22.06,81.9,6.5,749.19,0.653,0.569,19.07,79.65,1706.44,0.785,tomato
93.4,29.94,48.63,24.95,85.65,6.92,1176.47,0.73,0.668,25.1,113.17,2516.82,0.795,rice
86.55,52.3,33.84,24.79,88.13,6.23,1163.42,0.708,0.63,24.86,181.88,1587.76,0.883,rice
91.35,32.95,55.72,31.76,73.47,6.35,1643.26,0.569,0.75,31.8,89.35,500.0,0.729,sugarcane
89.39,55.16,27.41,20.82,45.97,7.7,580.47,0.672,0.357,21.19,3.81,7485.82,0.652,chickpea
45.84,27.92,33.81,20.22,68.16,6.8,677.42,0.447,0.54,19.45,107.78,5006.77,0.977,soybean
103.26,36.03,39.46,14.52,67.66,6.6,839.57,0.696,0.534,14.38,93.89,1360.74,0.674,potato
33.03,36.94,30.17,33.79,72.81,5.75,750.98,0.408,0.555,32.37,150.8,5303.98,0.655,groundnut
107.14,47.61,31.0,23.29,81.35,5.75,876.01,0.772,0.603,26.83,115.04,1781.51,0.86,rice
19.97,55.63,40.85,18.45,48.83,6.59,296.27,0.451,0.326,16.27,0.0,6113.05,0.685,chickpea
89.76,52.0,53.75,18.81,64.2,6.59,516.09,0.557,0.431,15.24,73.51,2430.97,0.88,wheat
79.07,56.21,52.72,27.7,66.69,5.21,682.56,0.622,0.495,27.64,12.56,1870.57,0.694,potato
75.24,27.17,45.77,26.04,62.45,6.59,820.98,0.63,0.534,23.16,61.06,6420.81,0.706,cotton
89.91,50.47,27.86,25.91,47.43,5.66,883.66,0.608,0.514,29.58,93.18,2383.98,0.744,maize
103.1,26.21,35.75,23.51,44.33,7.31,667.6,0.576,0.444,23.99,38.13,6617.09,0.88,cotton
127.38,55.16,62.25,33.37,70.34,6.48,1287.22,0.489,0.75,33.36,118.78,500.0,0.844,sugarcane
14.34,35.38,18.07,26.08,37.4,5.87,629.48,0.587,0.369,27.3,52.11,5350.9,0.775,groundnut
115.14,50.42,38.97,24.15,68.85,5.71,892.01,0.786,0.576,25.88,74.97,2228.95,0.781,maize
100.99,29.71,36.72,32.89,65.48,6.82,639.69,0.568,0.46,33.57,86.43,6968.24,0.671,cotton
54.75,64.11,28.08,11.64,44.54,7.2,303.59,0.404,0.322,12.79,34.54,5551.26,0.82,chickpea
102.04,40.59,32.46,34.58,36.07,5.92,450.43,0.516,0.373,34.59,0.0,7700.33,0.718,cotton
38.31,24.92,38.59,29.94,41.31,6.58,542.54,0.38,0.37,29.5,9.27,5132.99,0.783,groundnut
118.7,67.49,57.84,37.94,86.92,6.9,1723.46,0.544,0.75,40.55,207.66,500.0,0.827,sugarcane
115.51,43.29,59.81,30.73,65.73,6.53,834.3,0.663,0.534,30.44,134.36,5630.8,0.839,cotton
107.66,53.19,32.58,22.73,84.62,7.1,2044.48,0.624,0.75,25.35,250.0,500.0,0.543,sugarcane
